,Bullet Chat,Frequency,Source Video Title,Category ID,Channel ID,Source Video View Count
1847,直接开摆,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1848,细节诶,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1849,zd,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1850,盗梦空间,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1851,现在才八点,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1852,一华双关,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1853,一直没有动的我看到了这一幕,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1854,都在做游戏吗u,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1855,慢羊羊生成器,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1856,头上长草,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1857,轮回眼bushi,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1858,为什么要说又,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1859,被进度条欺骗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1860,跳过,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1861,可爱可爱可爱啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1862,如听仙乐耳暂明,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1863,快进不了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1864,心跳停止,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1865,我拖了但是没有变化,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1866,玛奇玛确信,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1867,了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1868,这不头发吗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1869,hhhh都在玩,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1870,我用的电脑,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1871,这不应该是栅栏啊哈哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1872,我把沃玛砸晕啦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1873,wdf,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1874,不要碰瓷了啦我根本没有在晃,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1875,电脑歪了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1876,这很像梦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1877,忆雨老师,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1878,可恶时光倒流也没办法吗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1879,黄金体验,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1880,这个真的好可爱,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1881,也谢谢沃玛沃玛最好了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1882,让国足胜利的方法,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1883,败者食尘发动,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1884,但我是电脑欸,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1885,只在意卖不卖的屑店员,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1886,太过分了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1887,太可爱了关注了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1888,败者,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1889,音游人沉默,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1890,所以是几次,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1891,我竟然跟着转手机了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1892,我不叛逆,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1893,好家伙骗我三连是吧,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1894,梦中梦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1895,暂停看说说,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1896,未响应,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1897,赵鹏他能踢吗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1898,哎我不,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1899,莫多莫多,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1900,这该死的全ping,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1901,来点音游笑话,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1902,哇塞,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1903,盘它,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1904,绯红之王,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1905,建议去买本字帖dog,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1906,焯我就不,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1907,皂鹏他都在踢中卫他能踢吗他不能啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1908,养只宠物球,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1909,晚睡的孩子有番看,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1910,好的我选择往前拖,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1911,当哈哈哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1912,我竟然真的在转手机,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1913,口音觉得是南方的,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1914,拓麻歌子,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1915,养个小浑蛋,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1916,www,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1917,搁这打音游呢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1918,什么我miss了音游人震怒,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1919,连连看,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1920,好耶,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1921,居然不叫我一键三连那我偏要,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1922,什么三连动画我怎么没看到委屈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1923,深夜躲不过系列,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1924,你暂停的样子让人心疼,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1925,洋葱牛肉好啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1926,我还记得毛衣是小蜘蛛织的吧,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1927,转着转着我的视频一会横一会竖可恶啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1928,我哈哈哈我真的退回了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1929,哈哈哈哈哈哈哈哈草,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1930,哈哈哈哈哈哈哈草,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1931,太棒了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1932,木遁树界降诞,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1933,听我再看一遍不可能绝对不可能很蓝的啦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1934,那是蜘蛛给沃玛织的毛衣哎不哭才怪了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1935,我就静静的看着,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1936,橙光游戏,3,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1937,咋还骂人呢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1938,谢谢有被可爱到,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1939,缝合线,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1940,世纪之花,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1941,后面的树和一模一样,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1942,这么多姐妹熬夜吗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1943,这音调好弗兰啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1944,注意这是视频,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1945,哈哈哈草,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1946,固变气升华,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1947,这大半夜的也会中暗器,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1948,可我用的是电脑诶,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1949,不箭头我刚玩的高兴呢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1950,八人哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1951,艾希,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1952,隐者之紫,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1953,幻世Theworlr错乱,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1954,我拖回去了结果没有回到游戏开始之前,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1955,我的手机屏幕也在转,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1956,早安,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1957,徒手转台式机了解一下,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1958,真的好可爱,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1959,有有兽焉的梗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1960,你是一个一个小橙子啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1961,真希望关注我,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1962,看进度条,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1963,沃甘,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1964,左拉进度条发动败者食尘,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1965,我拒绝,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1966,后面的小鲨鱼,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1967,钻地烟花,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1968,我竟然在转手机,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1969,找出越工,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1970,我一边晃一边说对不起尺v尺,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1971,我你搁这玩循环呢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1972,哈哈哈有意思,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1973,没成功再来亿次,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1974,乌鸦停止了思考,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1975,真实,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1976,House惊了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1977,电脑端的我可以掰头转啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1978,我受不了辣,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1979,拖回去也没用啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1980,耀西蛋,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1981,我倒回去了没用,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1982,我直接下个视频,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1983,卡在这里了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1984,我眼皮里有东西,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1985,Imhappy,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1986,但我拒绝,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1987,操哈哈哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1988,转不了电脑我转头也是一样的,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1989,沃玛请你喝好果汁,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1990,我拖回去了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1991,问肉它熟没熟,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1992,dna动了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1993,好冷啊我焯,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1994,用投影看得我哭得好大声,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1995,家人们别被骗了已经亏了一个币,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1996,还以为是慢羊羊呢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
1997,我屏幕折了你赔,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
